Category,Description,Region_Index,Value,Brain_Region,ggseg,Hemisphere,Base_Region
Oscillatory neural dynamics,"MEG, high gamma",48,0.013861558,ctx-rh-parahippocampal,ctx-rh-parahippocampal,Right,parahippocampal
Oscillatory neural dynamics,"MEG, high gamma",49,0.008599997,ctx-rh-paracentral,ctx-rh-paracentral,Right,paracentral
Oscillatory neural dynamics,"MEG, high gamma",50,0.014792564,ctx-rh-parsopercularis,ctx-rh-parsopercularis,Right,parsopercularis
Oscillatory neural dynamics,"MEG, high gamma",51,0.020983228,ctx-rh-parsorbitalis,ctx-rh-parsorbitalis,Right,parsorbitalis
Oscillatory neural dynamics,"MEG, high gamma",52,0.017709898,ctx-rh-parstriangularis,ctx-rh-parstriangularis,Right,parstriangularis
Oscillatory neural dynamics,"MEG, high gamma",53,0.007873868,ctx-rh-pericalcarine,ctx-rh-pericalcarine,Right,pericalcarine
Oscillatory neural dynamics,"MEG, high gamma",54,0.009789678,ctx-rh-postcentral,ctx-rh-postcentral,Right,postcentral
Oscillatory neural dynamics,"MEG, high gamma",55,0.012564855,ctx-rh-posteriorcingulate,ctx-rh-posteriorcingulate,Right,posteriorcingulate
Oscillatory neural dynamics,"MEG, high gamma",56,0.010571554,ctx-rh-precentral,ctx-rh-precentral,Right,precentral
Oscillatory neural dynamics,"MEG, high gamma",57,0.008475842,ctx-rh-precuneus,ctx-rh-precuneus,Right,precuneus
Oscillatory neural dynamics,"MEG, high gamma",58,0.010660091,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralanteriorcingulate,Right,rostralanteriorcingulate
Oscillatory neural dynamics,"MEG, high gamma",59,0.017997628,ctx-rh-rostralmiddlefrontal,ctx-rh-rostralmiddlefrontal,Right,rostralmiddlefrontal
Oscillatory neural dynamics,"MEG, high gamma",60,0.01265602,ctx-rh-superiorfrontal,ctx-rh-superiorfrontal,Right,superiorfrontal
Oscillatory neural dynamics,"MEG, high gamma",61,0.0081722895,ctx-rh-superiorparietal,ctx-rh-superiorparietal,Right,superiorparietal
Oscillatory neural dynamics,"MEG, high gamma",62,0.013479326,ctx-rh-superiortemporal,ctx-rh-superiortemporal,Right,superiortemporal
Oscillatory neural dynamics,"MEG, high gamma",63,0.009252283,ctx-rh-supramarginal,ctx-rh-supramarginal,Right,supramarginal
Oscillatory neural dynamics,"MEG, high gamma",64,0.024154903,ctx-rh-frontalpole,ctx-rh-frontalpole,Right,frontalpole
Oscillatory neural dynamics,"MEG, high gamma",65,0.012718842,ctx-rh-temporalpole,ctx-rh-temporalpole,Right,temporalpole
Oscillatory neural dynamics,"MEG, high gamma",66,0.009187552,ctx-rh-transversetemporal,ctx-rh-transversetemporal,Right,transversetemporal
Oscillatory neural dynamics,"MEG, high gamma",67,0.015382761,ctx-rh-insula,ctx-rh-insula,Right,insula
Oscillatory neural dynamics,"MEG, delta",0,0.29911527,ctx-lh-bankssts,ctx-lh-bankssts,Left,bankssts
Oscillatory neural dynamics,"MEG, delta",1,0.32710478,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalanteriorcingulate,Left,caudalanteriorcingulate
Oscillatory neural dynamics,"MEG, delta",2,0.341331,ctx-lh-caudalmiddlefrontal,ctx-lh-caudalmiddlefrontal,Left,caudalmiddlefrontal
Oscillatory neural dynamics,"MEG, delta",3,0.2579118,ctx-lh-cuneus,ctx-lh-cuneus,Left,cuneus
Oscillatory neural dynamics,"MEG, delta",4,0.2563444,ctx-lh-entorhinal,ctx-lh-entorhinal,Left,entorhinal
Oscillatory neural dynamics,"MEG, delta",5,0.32005236,ctx-lh-fusiform,ctx-lh-fusiform,Left,fusiform
Oscillatory neural dynamics,"MEG, delta",6,0.27612743,ctx-lh-inferiorparietal,ctx-lh-inferiorparietal,Left,inferiorparietal
Oscillatory neural dynamics,"MEG, delta",7,0.33088768,ctx-lh-inferiortemporal,ctx-lh-inferiortemporal,Left,inferiortemporal
Oscillatory neural dynamics,"MEG, delta",8,0.30699113,ctx-lh-isthmuscingulate,ctx-lh-isthmuscingulate,Left,isthmuscingulate
Oscillatory neural dynamics,"MEG, delta",9,0.28505751,ctx-lh-lateraloccipital,ctx-lh-lateraloccipital,Left,lateraloccipital
Oscillatory neural dynamics,"MEG, delta",10,0.3788935,ctx-lh-lateralorbitofrontal,ctx-lh-lateralorbitofrontal,Left,lateralorbitofrontal
Oscillatory neural dynamics,"MEG, delta",11,0.30759197,ctx-lh-lingual,ctx-lh-lingual,Left,lingual
Oscillatory neural dynamics,"MEG, delta",12,0.34613717,ctx-lh-medialorbitofrontal,ctx-lh-medialorbitofrontal,Left,medialorbitofrontal
Oscillatory neural dynamics,"MEG, delta",13,0.32811245,ctx-lh-middletemporal,ctx-lh-middletemporal,Left,middletemporal
Oscillatory neural dynamics,"MEG, delta",14,0.32199353,ctx-lh-parahippocampal,ctx-lh-parahippocampal,Left,parahippocampal
Oscillatory neural dynamics,"MEG, delta",15,0.2880139,ctx-lh-paracentral,ctx-lh-paracentral,Left,paracentral
Oscillatory neural dynamics,"MEG, delta",16,0.35223812,ctx-lh-parsopercularis,ctx-lh-parsopercularis,Left,parsopercularis
Oscillatory neural dynamics,"MEG, delta",17,0.38291362,ctx-lh-parsorbitalis,ctx-lh-parsorbitalis,Left,parsorbitalis
Oscillatory neural dynamics,"MEG, delta",18,0.3688737,ctx-lh-parstriangularis,ctx-lh-parstriangularis,Left,parstriangularis
Oscillatory neural dynamics,"MEG, delta",19,0.2798648,ctx-lh-pericalcarine,ctx-lh-pericalcarine,Left,pericalcarine
Oscillatory neural dynamics,"MEG, delta",20,0.28308913,ctx-lh-postcentral,ctx-lh-postcentral,Left,postcentral
Oscillatory neural dynamics,"MEG, delta",21,0.3024743,ctx-lh-posteriorcingulate,ctx-lh-posteriorcingulate,Left,posteriorcingulate
Oscillatory neural dynamics,"MEG, delta",22,0.30630895,ctx-lh-precentral,ctx-lh-precentral,Left,precentral
Oscillatory neural dynamics,"MEG, delta",23,0.27076775,ctx-lh-precuneus,ctx-lh-precuneus,Left,precuneus
Oscillatory neural dynamics,"MEG, delta",24,0.30295774,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralanteriorcingulate,Left,rostralanteriorcingulate
Oscillatory neural dynamics,"MEG, delta",25,0.37305558,ctx-lh-rostralmiddlefrontal,ctx-lh-rostralmiddlefrontal,Left,rostralmiddlefrontal
Oscillatory neural dynamics,"MEG, delta",26,0.34447142,ctx-lh-superiorfrontal,ctx-lh-superiorfrontal,Left,superiorfrontal
Oscillatory neural dynamics,"MEG, delta",27,0.25652716,ctx-lh-superiorparietal,ctx-lh-superiorparietal,Left,superiorparietal
Oscillatory neural dynamics,"MEG, delta",28,0.3174841,ctx-lh-superiortemporal,ctx-lh-superiortemporal,Left,superiortemporal
Oscillatory neural dynamics,"MEG, delta",29,0.28420538,ctx-lh-supramarginal,ctx-lh-supramarginal,Left,supramarginal
Oscillatory neural dynamics,"MEG, delta",30,0.3890363,ctx-lh-frontalpole,ctx-lh-frontalpole,Left,frontalpole
Oscillatory neural dynamics,"MEG, delta",31,0.26692656,ctx-lh-temporalpole,ctx-lh-temporalpole,Left,temporalpole
Oscillatory neural dynamics,"MEG, delta",32,0.3125722,ctx-lh-transversetemporal,ctx-lh-transversetemporal,Left,transversetemporal
Oscillatory neural dynamics,"MEG, delta",33,0.32640684,ctx-lh-insula,ctx-lh-insula,Left,insula
Oscillatory neural dynamics,"MEG, delta",34,0.30072105,ctx-rh-bankssts,ctx-rh-bankssts,Right,bankssts
Oscillatory neural dynamics,"MEG, delta",35,0.33349732,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalanteriorcingulate,Right,caudalanteriorcingulate
Oscillatory neural dynamics,"MEG, delta",36,0.3371598,ctx-rh-caudalmiddlefrontal,ctx-rh-caudalmiddlefrontal,Right,caudalmiddlefrontal
Oscillatory neural dynamics,"MEG, delta",37,0.25593773,ctx-rh-cuneus,ctx-rh-cuneus,Right,cuneus
Oscillatory neural dynamics,"MEG, delta",38,0.27239072,ctx-rh-entorhinal,ctx-rh-entorhinal,Right,entorhinal
Oscillatory neural dynamics,"MEG, delta",39,0.3201035,ctx-rh-fusiform,ctx-rh-fusiform,Right,fusiform
Oscillatory neural dynamics,"MEG, delta",40,0.2768003,ctx-rh-inferiorparietal,ctx-rh-inferiorparietal,Right,inferiorparietal
Oscillatory neural dynamics,"MEG, delta",41,0.33726498,ctx-rh-inferiortemporal,ctx-rh-inferiortemporal,Right,inferiortemporal
Oscillatory neural dynamics,"MEG, delta",42,0.3066117,ctx-rh-isthmuscingulate,ctx-rh-isthmuscingulate,Right,isthmuscingulate
Oscillatory neural dynamics,"MEG, delta",43,0.28315255,ctx-rh-lateraloccipital,ctx-rh-lateraloccipital,Right,lateraloccipital
Oscillatory neural dynamics,"MEG, delta",44,0.38395536,ctx-rh-lateralorbitofrontal,ctx-rh-lateralorbitofrontal,Right,lateralorbitofrontal
Oscillatory neural dynamics,"MEG, delta",45,0.30517575,ctx-rh-lingual,ctx-rh-lingual,Right,lingual
Oscillatory neural dynamics,"MEG, delta",46,0.3587078,ctx-rh-medialorbitofrontal,ctx-rh-medialorbitofrontal,Right,medialorbitofrontal
Oscillatory neural dynamics,"MEG, delta",47,0.33386627,ctx-rh-middletemporal,ctx-rh-middletemporal,Right,middletemporal
Oscillatory neural dynamics,"MEG, delta",48,0.32211176,ctx-rh-parahippocampal,ctx-rh-parahippocampal,Right,parahippocampal
Oscillatory neural dynamics,"MEG, delta",49,0.29043353,ctx-rh-paracentral,ctx-rh-paracentral,Right,paracentral
Oscillatory neural dynamics,"MEG, delta",50,0.35226408,ctx-rh-parsopercularis,ctx-rh-parsopercularis,Right,parsopercularis
Oscillatory neural dynamics,"MEG, delta",51,0.38641632,ctx-rh-parsorbitalis,ctx-rh-parsorbitalis,Right,parsorbitalis
Oscillatory neural dynamics,"MEG, delta",52,0.3686143,ctx-rh-parstriangularis,ctx-rh-parstriangularis,Right,parstriangularis
Oscillatory neural dynamics,"MEG, delta",53,0.2784545,ctx-rh-pericalcarine,ctx-rh-pericalcarine,Right,pericalcarine
Oscillatory neural dynamics,"MEG, delta",54,0.28416806,ctx-rh-postcentral,ctx-rh-postcentral,Right,postcentral
Oscillatory neural dynamics,"MEG, delta",55,0.30096707,ctx-rh-posteriorcingulate,ctx-rh-posteriorcingulate,Right,posteriorcingulate
Oscillatory neural dynamics,"MEG, delta",56,0.30395803,ctx-rh-precentral,ctx-rh-precentral,Right,precentral
Oscillatory neural dynamics,"MEG, delta",57,0.27221683,ctx-rh-precuneus,ctx-rh-precuneus,Right,precuneus
Oscillatory neural dynamics,"MEG, delta",58,0.31306633,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralanteriorcingulate,Right,rostralanteriorcingulate
Oscillatory neural dynamics,"MEG, delta",59,0.37093496,ctx-rh-rostralmiddlefrontal,ctx-rh-rostralmiddlefrontal,Right,rostralmiddlefrontal
Oscillatory neural dynamics,"MEG, delta",60,0.34554818,ctx-rh-superiorfrontal,ctx-rh-superiorfrontal,Right,superiorfrontal
Oscillatory neural dynamics,"MEG, delta",61,0.25611874,ctx-rh-superiorparietal,ctx-rh-superiorparietal,Right,superiorparietal
Oscillatory neural dynamics,"MEG, delta",62,0.33374673,ctx-rh-superiortemporal,ctx-rh-superiortemporal,Right,superiortemporal
Oscillatory neural dynamics,"MEG, delta",63,0.28578442,ctx-rh-supramarginal,ctx-rh-supramarginal,Right,supramarginal
Oscillatory neural dynamics,"MEG, delta",64,0.3927147,ctx-rh-frontalpole,ctx-rh-frontalpole,Right,frontalpole
Oscillatory neural dynamics,"MEG, delta",65,0.25073993,ctx-rh-temporalpole,ctx-rh-temporalpole,Right,temporalpole
Oscillatory neural dynamics,"MEG, delta",66,0.31585214,ctx-rh-transversetemporal,ctx-rh-transversetemporal,Right,transversetemporal
Oscillatory neural dynamics,"MEG, delta",67,0.33321786,ctx-rh-insula,ctx-rh-insula,Right,insula
Oscillatory neural dynamics,"MEG, theta",0,0.246118,ctx-lh-bankssts,ctx-lh-bankssts,Left,bankssts
Oscillatory neural dynamics,"MEG, theta",1,0.2806374,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalanteriorcingulate,Left,caudalanteriorcingulate
Oscillatory neural dynamics,"MEG, theta",2,0.30300117,ctx-lh-caudalmiddlefrontal,ctx-lh-caudalmiddlefrontal,Left,caudalmiddlefrontal
Oscillatory neural dynamics,"MEG, theta",3,0.20839025,ctx-lh-cuneus,ctx-lh-cuneus,Left,cuneus
Oscillatory neural dynamics,"MEG, theta",4,0.17420784,ctx-lh-entorhinal,ctx-lh-entorhinal,Left,entorhinal
Oscillatory neural dynamics,"MEG, theta",5,0.23722544,ctx-lh-fusiform,ctx-lh-fusiform,Left,fusiform
Oscillatory neural dynamics,"MEG, theta",6,0.23488197,ctx-lh-inferiorparietal,ctx-lh-inferiorparietal,Left,inferiorparietal
Oscillatory neural dynamics,"MEG, theta",7,0.24444953,ctx-lh-inferiortemporal,ctx-lh-inferiortemporal,Left,inferiortemporal
Oscillatory neural dynamics,"MEG, theta",8,0.24764349,ctx-lh-isthmuscingulate,ctx-lh-isthmuscingulate,Left,isthmuscingulate
Oscillatory neural dynamics,"MEG, theta",9,0.21771728,ctx-lh-lateraloccipital,ctx-lh-lateraloccipital,Left,lateraloccipital
Oscillatory neural dynamics,"MEG, theta",10,0.26281774,ctx-lh-lateralorbitofrontal,ctx-lh-lateralorbitofrontal,Left,lateralorbitofrontal
Oscillatory neural dynamics,"MEG, theta",11,0.22721422,ctx-lh-lingual,ctx-lh-lingual,Left,lingual
Oscillatory neural dynamics,"MEG, theta",12,0.23947686,ctx-lh-medialorbitofrontal,ctx-lh-medialorbitofrontal,Left,medialorbitofrontal
Oscillatory neural dynamics,"MEG, theta",13,0.24611571,ctx-lh-middletemporal,ctx-lh-middletemporal,Left,middletemporal
Oscillatory neural dynamics,"MEG, theta",14,0.23994234,ctx-lh-parahippocampal,ctx-lh-parahippocampal,Left,parahippocampal
Oscillatory neural dynamics,"MEG, theta",15,0.268814,ctx-lh-paracentral,ctx-lh-paracentral,Left,paracentral
Oscillatory neural dynamics,"MEG, theta",16,0.27665427,ctx-lh-parsopercularis,ctx-lh-parsopercularis,Left,parsopercularis
Oscillatory neural dynamics,"MEG, theta",17,0.26791912,ctx-lh-parsorbitalis,ctx-lh-parsorbitalis,Left,parsorbitalis
Oscillatory neural dynamics,"MEG, theta",18,0.27439988,ctx-lh-parstriangularis,ctx-lh-parstriangularis,Left,parstriangularis
Oscillatory neural dynamics,"MEG, theta",19,0.21510237,ctx-lh-pericalcarine,ctx-lh-pericalcarine,Left,pericalcarine
Oscillatory neural dynamics,"MEG, theta",20,0.2536381,ctx-lh-postcentral,ctx-lh-postcentral,Left,postcentral
Oscillatory neural dynamics,"MEG, theta",21,0.25950688,ctx-lh-posteriorcingulate,ctx-lh-posteriorcingulate,Left,posteriorcingulate
Oscillatory neural dynamics,"MEG, theta",22,0.2742684,ctx-lh-precentral,ctx-lh-precentral,Left,precentral
Oscillatory neural dynamics,"MEG, theta",23,0.23546523,ctx-lh-precuneus,ctx-lh-precuneus,Left,precuneus
Oscillatory neural dynamics,"MEG, theta",24,0.23467956,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralanteriorcingulate,Left,rostralanteriorcingulate
Oscillatory neural dynamics,"MEG, theta",25,0.29027426,ctx-lh-rostralmiddlefrontal,ctx-lh-rostralmiddlefrontal,Left,rostralmiddlefrontal
Oscillatory neural dynamics,"MEG, theta",26,0.30742303,ctx-lh-superiorfrontal,ctx-lh-superiorfrontal,Left,superiorfrontal
Oscillatory neural dynamics,"MEG, theta",27,0.23321337,ctx-lh-superiorparietal,ctx-lh-superiorparietal,Left,superiorparietal
Oscillatory neural dynamics,"MEG, theta",28,0.24092643,ctx-lh-superiortemporal,ctx-lh-superiortemporal,Left,superiortemporal
Oscillatory neural dynamics,"MEG, theta",29,0.24949014,ctx-lh-supramarginal,ctx-lh-supramarginal,Left,supramarginal
Oscillatory neural dynamics,"MEG, theta",30,0.27770385,ctx-lh-frontalpole,ctx-lh-frontalpole,Left,frontalpole
Oscillatory neural dynamics,"MEG, theta",31,0.1747501,ctx-lh-temporalpole,ctx-lh-temporalpole,Left,temporalpole
Oscillatory neural dynamics,"MEG, theta",32,0.24693674,ctx-lh-transversetemporal,ctx-lh-transversetemporal,Left,transversetemporal
Oscillatory neural dynamics,"MEG, theta",33,0.24767907,ctx-lh-insula,ctx-lh-insula,Left,insula
Oscillatory neural dynamics,"MEG, theta",34,0.23620558,ctx-rh-bankssts,ctx-rh-bankssts,Right,bankssts
Oscillatory neural dynamics,"MEG, theta",35,0.28106642,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalanteriorcingulate,Right,caudalanteriorcingulate
Oscillatory neural dynamics,"MEG, theta",36,0.2967653,ctx-rh-caudalmiddlefrontal,ctx-rh-caudalmiddlefrontal,Right,caudalmiddlefrontal
Oscillatory neural dynamics,"MEG, theta",37,0.205,ctx-rh-cuneus,ctx-rh-cuneus,Right,cuneus
Oscillatory neural dynamics,"MEG, theta",38,0.1821296,ctx-rh-entorhinal,ctx-rh-entorhinal,Right,entorhinal
Oscillatory neural dynamics,"MEG, theta",39,0.22879983,ctx-rh-fusiform,ctx-rh-fusiform,Right,fusiform
Oscillatory neural dynamics,"MEG, theta",40,0.22940092,ctx-rh-inferiorparietal,ctx-rh-inferiorparietal,Right,inferiorparietal
Oscillatory neural dynamics,"MEG, theta",41,0.23345268,ctx-rh-inferiortemporal,ctx-rh-inferiortemporal,Right,inferiortemporal
Oscillatory neural dynamics,"MEG, theta",42,0.2458694,ctx-rh-isthmuscingulate,ctx-rh-isthmuscingulate,Right,isthmuscingulate
Oscillatory neural dynamics,"MEG, theta",43,0.21130183,ctx-rh-lateraloccipital,ctx-rh-lateraloccipital,Right,lateraloccipital
Oscillatory neural dynamics,"MEG, theta",44,0.25394246,ctx-rh-lateralorbitofrontal,ctx-rh-lateralorbitofrontal,Right,lateralorbitofrontal
Oscillatory neural dynamics,"MEG, theta",45,0.22335863,ctx-rh-lingual,ctx-rh-lingual,Right,lingual
Oscillatory neural dynamics,"MEG, theta",46,0.24670708,ctx-rh-medialorbitofrontal,ctx-rh-medialorbitofrontal,Right,medialorbitofrontal
Oscillatory neural dynamics,"MEG, theta",47,0.23423892,ctx-rh-middletemporal,ctx-rh-middletemporal,Right,middletemporal
Oscillatory neural dynamics,"MEG, theta",48,0.23453325,ctx-rh-parahippocampal,ctx-rh-parahippocampal,Right,parahippocampal
Oscillatory neural dynamics,"MEG, theta",49,0.2699383,ctx-rh-paracentral,ctx-rh-paracentral,Right,paracentral
Oscillatory neural dynamics,"MEG, theta",50,0.2699778,ctx-rh-parsopercularis,ctx-rh-parsopercularis,Right,parsopercularis
Oscillatory neural dynamics,"MEG, theta",51,0.26056853,ctx-rh-parsorbitalis,ctx-rh-parsorbitalis,Right,parsorbitalis
Oscillatory neural dynamics,"MEG, theta",52,0.26595998,ctx-rh-parstriangularis,ctx-rh-parstriangularis,Right,parstriangularis
Oscillatory neural dynamics,"MEG, theta",53,0.21119411,ctx-rh-pericalcarine,ctx-rh-pericalcarine,Right,pericalcarine
Oscillatory neural dynamics,"MEG, theta",54,0.25311252,ctx-rh-postcentral,ctx-rh-postcentral,Right,postcentral
Oscillatory neural dynamics,"MEG, theta",55,0.25716466,ctx-rh-posteriorcingulate,ctx-rh-posteriorcingulate,Right,posteriorcingulate
Oscillatory neural dynamics,"MEG, theta",56,0.27180174,ctx-rh-precentral,ctx-rh-precentral,Right,precentral
Oscillatory neural dynamics,"MEG, theta",57,0.23519795,ctx-rh-precuneus,ctx-rh-precuneus,Right,precuneus
Oscillatory neural dynamics,"MEG, theta",58,0.24229857,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralanteriorcingulate,Right,rostralanteriorcingulate
Oscillatory neural dynamics,"MEG, theta",59,0.28451675,ctx-rh-rostralmiddlefrontal,ctx-rh-rostralmiddlefrontal,Right,rostralmiddlefrontal
Oscillatory neural dynamics,"MEG, theta",60,0.3059536,ctx-rh-superiorfrontal,ctx-rh-superiorfrontal,Right,superiorfrontal
Oscillatory neural dynamics,"MEG, theta",61,0.23331769,ctx-rh-superiorparietal,ctx-rh-superiorparietal,Right,superiorparietal
Oscillatory neural dynamics,"MEG, theta",62,0.23502931,ctx-rh-superiortemporal,ctx-rh-superiortemporal,Right,superiortemporal
Oscillatory neural dynamics,"MEG, theta",63,0.24251278,ctx-rh-supramarginal,ctx-rh-supramarginal,Right,supramarginal
Oscillatory neural dynamics,"MEG, theta",64,0.27390325,ctx-rh-frontalpole,ctx-rh-frontalpole,Right,frontalpole
Oscillatory neural dynamics,"MEG, theta",65,0.1567139,ctx-rh-temporalpole,ctx-rh-temporalpole,Right,temporalpole
Oscillatory neural dynamics,"MEG, theta",66,0.2398171,ctx-rh-transversetemporal,ctx-rh-transversetemporal,Right,transversetemporal
Oscillatory neural dynamics,"MEG, theta",67,0.243447,ctx-rh-insula,ctx-rh-insula,Right,insula
Oscillatory neural dynamics,"MEG, intrinsic timescale",0,17.149258,ctx-lh-bankssts,ctx-lh-bankssts,Left,bankssts
Oscillatory neural dynamics,"MEG, intrinsic timescale",1,18.37247,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalanteriorcingulate,Left,caudalanteriorcingulate
Oscillatory neural dynamics,"MEG, intrinsic timescale",2,20.930758,ctx-lh-caudalmiddlefrontal,ctx-lh-caudalmiddlefrontal,Left,caudalmiddlefrontal
Oscillatory neural dynamics,"MEG, intrinsic timescale",3,12.922121,ctx-lh-cuneus,ctx-lh-cuneus,Left,cuneus
Oscillatory neural dynamics,"MEG, intrinsic timescale",4,18.77805,ctx-lh-entorhinal,ctx-lh-entorhinal,Left,entorhinal
Oscillatory neural dynamics,"MEG, intrinsic timescale",5,19.889553,ctx-lh-fusiform,ctx-lh-fusiform,Left,fusiform
Oscillatory neural dynamics,"MEG, intrinsic timescale",6,13.040896,ctx-lh-inferiorparietal,ctx-lh-inferiorparietal,Left,inferiorparietal
Oscillatory neural dynamics,"MEG, intrinsic timescale",7,22.028027,ctx-lh-inferiortemporal,ctx-lh-inferiortemporal,Left,inferiortemporal
Oscillatory neural dynamics,"MEG, intrinsic timescale",8,17.047419,ctx-lh-isthmuscingulate,ctx-lh-isthmuscingulate,Left,isthmuscingulate
Oscillatory neural dynamics,"MEG, intrinsic timescale",9,13.904851,ctx-lh-lateraloccipital,ctx-lh-lateraloccipital,Left,lateraloccipital
Oscillatory neural dynamics,"MEG, intrinsic timescale",10,30.396875,ctx-lh-lateralorbitofrontal,ctx-lh-lateralorbitofrontal,Left,lateralorbitofrontal
Oscillatory neural dynamics,"MEG, intrinsic timescale",11,16.27652,ctx-lh-lingual,ctx-lh-lingual,Left,lingual
